tipo;temp_aire_k;temp_proceso_k;velocidad_rpm;torque_nm;torque_predicho;residual;desgaste_min;nivel_desgaste;falla_maquina
M;298,1;308,1;1390;49,8;47,2274333856082;2,5725666143917962;85;Bajo (0-100 min);0
L;298,2;308,2;1469;43,0;43,39943855601604;-0,3994385560160367;88;Bajo (0-100 min);0
L;298,2;308,3;2051;19,2;15,201312181473476;3,9986878185265233;90;Bajo (0-100 min);0
L;298,2;308,3;1568;36,0;38,590837116293294;-2,5908371162932937;92;Bajo (0-100 min);0
L;298,2;308,3;1589;33,2;37,57233268219697;-4,372332682196969;94;Bajo (0-100 min);0
L;298,2;308,3;1805;31,6;27,110245456555717;4,489754543444285;96;Bajo (0-100 min);0
H;298,2;308,4;1385;42,2;47,43760604164406;-5,237606041644057;98;Bajo (0-100 min);0
L;298,1;308,4;1436;46,7;44,95270549002338;1,7472945099766264;103;Moderado (100-200 min);0
L;298,1;308,4;1438;45,6;44,854345020231435;0,7456549797685668;105;Moderado (100-200 min);0
L;298,0;308,3;1473;42,6;43,15771803801861;-0,5577180380186064;107;Moderado (100-200 min);0
L;298,1;308,4;1335;40,2;49,839487458572194;-9,63948745857219;109;Moderado (100-200 min);0
H;298,1;308,5;1392;44,8;47,06639167665062;-2,2663916766506205;111;Moderado (100-200 min);0
M;298,1;308,5;1372;51,1;48,03120624467652;3,068793755323483;116;Moderado (100-200 min);0
M;298,1;308,6;1716;30,7;31,358342133593055;-0,6583421335930559;119;Moderado (100-200 min);0
L;298,0;308,5;1395;46,2;46,901555719466536;-0,7015557194665334;122;Moderado (100-200 min);0
L;298,0;308,5;1713;25,3;31,499748264401774;-6,199748264401773;124;Moderado (100-200 min);0
H;297,9;308,5;2129;18,7;11,340652687784196;7,359347312215803;126;Moderado (100-200 min);0
M;297,8;308,3;1567;35,6;38,564823499638685;-2,9648234996386833;131;Moderado (100-200 min);0
L;297,8;308,4;1622;38,3;35,88783337192183;2,412166628078168;134;Moderado (100-200 min);0
L;297,7;308,4;1740;27,1;30,160469445972925;-3,060469445972924;136;Moderado (100-200 min);0
H;297,8;308,4;1512;35,1;41,21197621816421;-6,111976218164209;138;Moderado (100-200 min);0
M;297,8;308,4;1479;43,5;42,8063629722931;0,6936370277068988;143;Moderado (100-200 min);0
L;297,8;308,4;1737;27,5;30,309521694046424;-2,809521694046424;146;Moderado (100-200 min);0
L;297,8;308,4;2129;19,2;11,323995641164611;7,876004358835388;148;Moderado (100-200 min);0
L;297,8;308,4;1374;47,1;47,886107854447104;-0,7861078544471027;150;Moderado (100-200 min);0
M;297,8;308,4;1579;36,6;37,95673555550838;-1,3567355555083793;152;Moderado (100-200 min);0
L;297,9;308,5;1305;47,2;51,22404701009756;-4,024047010097554;155;Moderado (100-200 min);0
M;297,9;308,5;1449;40,8;44,24882112287289;-3,448821122872893;157;Moderado (100-200 min);0
H;298,0;308,6;1526;41,8;40,51768355268119;1,2823164473188058;160;Moderado (100-200 min);0
M;298,0;308,6;1453;44,1;44,0492154948193;0,05078450518070099;165;Moderado (100-200 min);0
L;297,9;308,6;1468;36,0;43,30924882279839;-7,309248822798388;168;Moderado (100-200 min);0
L;298,0;308,6;1313;50,8;50,825465626872855;-0,025465626872858138;170;Moderado (100-200 min);0
M;297,9;308,5;1300;53,0;51,453412870271094;1,5465871297289056;172;Moderado (100-200 min);0
L;297,9;308,4;1646;40,6;34,7060128570211;5,893987142978901;175;Moderado (100-200 min);0
L;297,8;308,4;1714;33,2;31,400080416083725;1,799919583916278;177;Moderado (100-200 min);0
L;297,8;308,4;1685;28,4;32,80300746699892;-4,403007466998922;179;Moderado (100-200 min);0
L;297,8;308,4;1512;39,9;41,1796571947473;-1,2796571947473012;181;Moderado (100-200 min);0
L;297,8;308,4;1612;32,1;36,335291014332775;-4,235291014332773;183;Moderado (100-200 min);0
H;297,8;308,4;1550;38,2;39,33636284535558;-1,1363628453555776;185;Moderado (100-200 min);0
L;297,8;308,4;1518;32,5;40,882320969784246;-8,382320969784246;190;Moderado (100-200 min);0
L;297,8;308,5;1448;40,0;44,25966115979193;-4,259661159791932;192;Moderado (100-200 min);0
L;297,8;308,5;1561;46,3;38,7857227932744;7,514277206725595;194;Moderado (100-200 min);0
M;297,8;308,5;1488;41,9;42,31950955099974;-0,4195095509997415;196;Moderado (100-200 min);0
L;297,8;308,5;1699;27,8;32,098813868663896;-4,2988138686638955;199;Moderado (100-200 min);0
L;297,7;308,5;1501;41,4;41,67489692798781;-0,27489692798781107;201;Alto (>200 min);0
L;297,7;308,5;1373;56,7;47,87225831922582;8,827741680774182;203;Alto (>200 min);1
H;297,6;308,4;1703;31,4;31,88918557544503;-0,48918557544503116;205;Alto (>200 min);0
H;297,7;308,5;1720;29,9;31,062262576875668;-1,1622625768756691;210;Alto (>200 min);0
M;297,6;308,4;1398;41,9;46,65240158205789;-4,752401582057892;215;Alto (>200 min);0
M;297,6;308,4;1391;51,9;46,98914717437228;4,910852825627721;218;Alto (>200 min);0
M;297,6;308,3;1538;40,2;40,045149219727115;0,1548507802728878;0;Bajo (0-100 min);0
L;297,5;308,2;1647;31,3;34,7640520345015;-3,4640520345015027;3;Bajo (0-100 min);0
M;297,5;308,1;1469;44,8;43,39400558936799;1,4059944106320046;5;Bajo (0-100 min);0
L;297,4;308,1;1749;25,9;29,820452046786013;-3,920452046786014;8;Bajo (0-100 min);0
M;297,6;308,2;1995;20,5;17,916910073381345;2,583089926618655;10;Bajo (0-100 min);0
L;297,6;308,3;1742;27,7;30,155937893335462;-2,455937893335463;13;Bajo (0-100 min);0
L;297,5;308,2;1563;38,2;38,823037666971956;-0,6230376669719533;15;Bajo (0-100 min);0
M;297,5;308,2;1713;32,2;31,557240001545907;0,6427599984540961;17;Bajo (0-100 min);0
L;297,4;308,1;1474;39,4;43,12930595200048;-3,7293059520004803;20;Bajo (0-100 min);0
M;297,4;308,2;1530;32,6;40,404638799779136;-7,804638799779134;22;Bajo (0-100 min);0
L;297,4;308,2;1471;46,5;43,259673136505505;3,240326863494495;25;Bajo (0-100 min);0
L;297,5;308,3;1388;48,6;47,27786792354642;1,3221320764535847;27;Bajo (0-100 min);0
M;297,5;308,2;2448;13,8;-4,046822090472375;17,846822090472376;29;Bajo (0-100 min);0
L;297,5;308,3;1585;32,9;37,73366984662231;-4,833669846622314;32;Bajo (0-100 min);0
M;297,5;308,3;1459;45,2;43,834173978459866;1,365826021540137;34;Bajo (0-100 min);0
L;297,5;308,3;1544;40,8;39,71548563835305;1,0845143616469457;37;Bajo (0-100 min);0
L;297,6;308,3;1617;31,7;36,189974870774975;-4,489974870774976;39;Bajo (0-100 min);0
L;297,6;308,3;1595;34,3;37,25390151378856;-2,9539015137885656;41;Bajo (0-100 min);0
H;297,6;308,3;1400;44,3;46,69598109494201;-2,395981094942016;43;Bajo (0-100 min);0
M;297,6;308,4;1611;31,0;36,462621523597726;-5,462621523597726;48;Bajo (0-100 min);0
M;297,6;308,4;1507;46,0;41,49694419683446;4,503055803165537;51;Bajo (0-100 min);0
H;297,5;308,3;1674;30,0;33,40698648899548;-3,4069864889954786;54;Bajo (0-100 min);0
L;297,6;308,3;1658;34,3;34,18936894915068;0,1106310508493138;59;Bajo (0-100 min);0
L;297,6;308,3;1623;36,9;35,88286777826727;1,01713222173273;61;Bajo (0-100 min);0
M;297,6;308,4;1398;48,9;46,76664557181068;2,133354428189321;63;Bajo (0-100 min);0
L;297,6;308,4;1517;34,2;41,00138382189603;-6,8013838218960245;66;Bajo (0-100 min);0
M;297,6;308,3;1467;36,7;43,43247277513302;-6,732472775133019;68;Bajo (0-100 min);0
M;297,6;308,3;1567;34,6;38,58735498952275;-3,98735498952275;71;Bajo (0-100 min);0
M;297,5;308,3;1521;38,2;40,801534729215895;-2,601534729215892;74;Bajo (0-100 min);0
L;297,5;308,3;1596;36,8;37,16713268611139;-0,3671326861113897;77;Bajo (0-100 min);0
H;297,6;308,3;1640;30,9;35,04605217983999;-4,146052179839991;79;Bajo (0-100 min);0
L;297,6;308,3;1438;47,8;44,82487735330783;2,9751226466921636;84;Bajo (0-100 min);0
L;297,6;308,4;1407;55,2;46,31350098500654;8,886499014993461;86;Bajo (0-100 min);0
L;297,6;308,4;1353;57,5;48,9271437784275;8,5728562215725;88;Bajo (0-100 min);0
M;297,6;308,5;1552;40,9;39,2771825790732;1,6228174209268005;90;Bajo (0-100 min);0
M;297,6;308,4;1569;38,3;38,462801737199015;-0,16280173719901825;93;Bajo (0-100 min);0
L;297,5;308,4;1489;39,5;42,323554886699995;-2,823554886699995;96;Bajo (0-100 min);0
H;297,5;308,4;1587;36,1;37,57604596568592;-1,4760459656859197;98;Bajo (0-100 min);0
M;297,5;308,3;1622;37,2;35,8884465788161;1,311553421183902;103;Moderado (100-200 min);0
L;297,5;308,4;1604;38,1;36,74674641921607;1,353253580783928;106;Moderado (100-200 min);0
M;297,4;308,3;1405;51,7;46,38241878685717;5,31758121314283;108;Moderado (100-200 min);0
L;297,4;308,3;1412;42,0;46,04116356336833;-4,041163563368329;111;Moderado (100-200 min);0
L;297,4;308,3;1431;43,0;45,119516388672466;-2,1195163886724657;113;Moderado (100-200 min);0
L;297,4;308,2;1533;37,4;40,18945362747444;-2,789453627474444;115;Moderado (100-200 min);0
M;297,4;308,2;1401;51,9;46,58052953751337;5,319470462486628;117;Moderado (100-200 min);0
M;297,4;308,2;1424;53,9;45,464416238820846;8,435583761179153;120;Moderado (100-200 min);0
L;297,3;308,2;1754;29,4;29,469431211227352;-0,06943121122735363;123;Moderado (100-200 min);0
L;297,3;308,2;1754;26,8;29,46792800083587;-2,667928000835868;125;Moderado (100-200 min);0
L;297,5;308,3;2564;12,8;-9,74936112349878;22,54936112349878;127;Moderado (100-200 min);1
L;297,5;308,5;1546;40,4;39,52715934371041;0,8728406562895898;129;Moderado (100-200 min);0
L;297,5;308,5;1335;48,0;49,74409700006755;-1,7440970000675478;131;Moderado (100-200 min);0
M;297,5;308,6;1842;27,0;25,17811785304227;1,82188214695773;133;Moderado (100-200 min);0
L;297,5;308,5;1712;26,8;31,482745577101966;-4,682745577101965;136;Moderado (100-200 min);0
M;297,6;308,6;1414;45,4;45,91309574969242;-0,5130957496924182;138;Moderado (100-200 min);0
L;297,6;308,7;1319;50,9;50,50040007701013;0,39959992298987146;141;Moderado (100-200 min);0
L;297,7;308,7;1249;60,4;53,900183356565;6,499816643434997;143;Moderado (100-200 min);0
L;297,6;308,7;1455;48,2;43,911100016995825;4,288899983004178;145;Moderado (100-200 min);0
M;297,6;308,7;1408;54,8;46,18574240251517;8,61425759748483;147;Moderado (100-200 min);0
L;297,6;308,7;1460;46,7;43,66519884251596;3,03480115748404;150;Moderado (100-200 min);0
L;297,6;308,6;1491;38,1;42,17356879003429;-4,073568790034287;152;Moderado (100-200 min);0
M;297,6;308,5;1490;43,4;42,23165488795999;1,168345112040008;154;Moderado (100-200 min);0
M;297,5;308,4;1350;52,2;49,00928649809176;3,1907135019082418;157;Moderado (100-200 min);0
L;297,5;308,4;1528;39,9;40,38673559586351;-0,48673559586351445;160;Moderado (100-200 min);0
L;297,4;308,3;1571;37,7;38,302679576048845;-0,6026795760488426;162;Moderado (100-200 min);0
L;297,4;308,3;1490;42,6;42,22389537137603;0,3761046286239704;164;Moderado (100-200 min);0
M;297,4;308,3;1774;28,9;28,468661326119104;0,4313386738808944;166;Moderado (100-200 min);0
H;297,4;308,3;1502;43,6;41,638993788994554;1,9610062110054471;169;Moderado (100-200 min);0
L;297,4;308,4;1392;49,7;46,95122435142424;2,7487756485757657;174;Moderado (100-200 min);0
L;297,4;308,5;2100;16,9;12,651090634652643;4,248909365347355;176;Moderado (100-200 min);0
L;297,5;308,5;1722;30,4;30,966891861878494;-0,5668918618784957;178;Moderado (100-200 min);0
L;297,4;308,6;1678;32,3;33,07380526874996;-0,7738052687499604;180;Moderado (100-200 min);0
L;297,3;308,6;1273;59,8;52,67461467602158;7,125385323978421;182;Moderado (100-200 min);0
L;297,3;308,6;1297;45,9;51,510824352824564;-5,610824352824565;184;Moderado (100-200 min);0
L;297,3;308,5;1350;57,6;48,95376444693783;8,64623555306217;186;Moderado (100-200 min);0
L;297,4;308,6;1439;51,9;44,6422349255391;7,257765074460899;188;Moderado (100-200 min);0
M;297,4;308,5;1600;42,1;36,85488301202747;5,24511698797253;190;Moderado (100-200 min);0
M;297,4;308,6;1434;44,4;44,880620048061544;-0,4806200480615459;193;Moderado (100-200 min);0
L;297,4;308,6;1459;41,3;43,667649489968554;-2,3676494899685565;196;Moderado (100-200 min);0
M;297,5;308,6;1472;44,9;43,0478565044043;1,8521434955956977;198;Moderado (100-200 min);0
L;297,5;308,7;1429;44,3;45,11687208731003;-0,8168720873100312;201;Alto (>200 min);0
L;297,5;308,6;1388;48,2;47,11210337324495;1,0878966267550538;203;Alto (>200 min);0
L;297,4;308,4;1573;34,5;38,16234261461453;-3,6623426146145306;205;Alto (>200 min);0
L;297,4;308,4;1588;32,5;37,434409958719584;-4,934409958719584;207;Alto (>200 min);0
L;297,5;308,4;1511;42,8;41,173193646176074;1,6268063538239232;209;Alto (>200 min);0
L;297,4;308,5;1495;37,8;41,92410542144109;-4,124105421441094;211;Alto (>200 min);0
L;297,4;308,4;1394;50,1;46,82505448938984;3,2749455106101593;213;Alto (>200 min);0
L;297,4;308,4;2151;17,7;10,324673713008444;7,375326286991555;0;Bajo (0-100 min);0
M;297,3;308,3;1501;38,2;41,801658075453474;-3,6016580754534715;2;Bajo (0-100 min);0
M;297,3;308,3;1301;39,6;51,485129199912336;-11,885129199912335;5;Bajo (0-100 min);0
M;297,3;308,3;1657;31,1;34,242282211043076;-3,1422822110430744;8;Bajo (0-100 min);0
L;297,3;308,3;1333;55,2;49,930903418330516;5,269096581669487;11;Bajo (0-100 min);0
L;297,3;308,3;1484;43,9;42,616677123204234;1,283322876795765;13;Bajo (0-100 min);0
L;297,3;308,4;1430;45,7;45,21915923800824;0,4808407619917645;15;Bajo (0-100 min);0
M;297,3;308,4;1665;28,9;33,8369280480626;-4,9369280480626045;17;Bajo (0-100 min);0
L;297,4;308,5;1501;44,9;41,77709023562643;3,122909764373567;20;Bajo (0-100 min);0
M;297,5;308,5;1496;42,2;42,029012584666326;0,170987415333677;22;Bajo (0-100 min);0
M;297,6;308,6;1595;36,9;37,232445161069556;-0,33244516106955757;25;Bajo (0-100 min);0
L;297,5;308,6;1208;62,3;55,96078762854128;6,339212371458714;28;Bajo (0-100 min);0
L;297,5;308,6;1596;37,1;37,16897609446038;-0,06897609446038189;30;Bajo (0-100 min);0
L;297,5;308,5;1446;41,9;44,442928017720426;-2,5429280177204276;32;Bajo (0-100 min);0
M;297,6;308,5;1466;39,7;43,484134624254565;-3,7841346242545626;34;Bajo (0-100 min);0
M;297,6;308,5;1848;23,7;24,98214326317931;-1,2821432631793108;37;Bajo (0-100 min);0
M;297,5;308,5;1484;44,7;42,59662724754573;2,10337275245427;40;Bajo (0-100 min);0
L;297,4;308,3;1493;41,2;42,16955371096012;-0,9695537109601204;43;Bajo (0-100 min);0
L;297,3;308,3;1504;36,3;41,62405316293588;-5,324053162935883;45;Bajo (0-100 min);0
L;297,3;308,3;1538;38,5;39,97597654273656;-1,4759765427365608;47;Bajo (0-100 min);0
L;297,4;308,4;1341;52,2;49,51503511560374;2,6849648843962655;49;Bajo (0-100 min);0
M;297,4;308,3;1535;34,6;40,129538421984506;-5,529538421984505;51;Bajo (0-100 min);0
L;297,4;308,5;1389;39,2;47,175542185397006;-7,975542185397003;54;Bajo (0-100 min);0
H;297,5;308,5;1393;46,6;46,991606867134834;-0,3916068671348327;56;Bajo (0-100 min);0
L;297,4;308,5;1399;61,5;46,68599465202451;14,814005347975488;61;Bajo (0-100 min);1
H;297,4;308,5;1469;45,1;43,2944873626169;1,805512637383103;63;Bajo (0-100 min);0
L;297,4;308,4;1582;37,2;37,82945485912911;-0,6294548591291047;68;Bajo (0-100 min);0
L;297,5;308,6;1793;26,7;27,59847183568531;-0,8984718356853101;70;Bajo (0-100 min);0
L;297,5;308,6;1452;39,0;44,1111313530724;-5,111131353072402;72;Bajo (0-100 min);0
M;297,6;308,7;1376;59,9;47,790325732211706;12,109674267788293;74;Bajo (0-100 min);0
L;297,5;308,6;1552;44,9;39,26451035707065;5,63548964292935;77;Bajo (0-100 min);0
L;297,6;308,7;1622;37,9;35,87312479997631;2,0268752000236887;79;Bajo (0-100 min);0
M;297,6;308,7;1419;41,7;45,70263341873161;-4,002633418731605;81;Bajo (0-100 min);0
H;297,5;308,6;1440;46,1;44,683255647126266;1,4167443528737351;84;Bajo (0-100 min);0
M;297,4;308,6;1643;31,0;34,837203381070545;-3,8372033810705446;89;Bajo (0-100 min);0
L;297,4;308,7;1510;36,2;41,264795636997015;-5,064795636997012;92;Bajo (0-100 min);0
L;297,4;308,7;1468;46,6;43,29729487401521;3,3027051259847937;94;Bajo (0-100 min);0
L;297,4;308,7;1429;57,4;45,18450822193271;12,215491778067289;96;Bajo (0-100 min);0
H;297,3;308,7;1478;47,6;42,798719745299714;4,801280254700288;98;Bajo (0-100 min);0
L;297,4;308,6;1276;53,6;52,599988008314725;1,0000119916852768;103;Moderado (100-200 min);0
L;297,3;308,6;1486;42,6;42,41719014994463;0,18280985005537076;105;Moderado (100-200 min);0
L;297,4;308,6;1476;42,3;42,911255647485675;-0,6112556474856774;107;Moderado (100-200 min);0
H;297,3;308,6;1431;42,0;45,07775836267434;-3,077758362674338;109;Moderado (100-200 min);0
L;297,4;308,7;1402;40,2;46,47855233031558;-6,278552330315577;114;Moderado (100-200 min);0
L;297,4;308,7;1433;43,4;44,97576159921695;-1,5757615992169534;116;Moderado (100-200 min);0
L;297,4;308,7;2874;4,2;-24,81139700920661;29,011397009206608;118;Moderado (100-200 min);1
L;297,3;308,6;1511;35,7;41,19520032950274;-5,495200329502737;120;Moderado (100-200 min);0
M;297,3;308,6;1456;42,9;43,85727175262393;-0,9572717526239316;122;Moderado (100-200 min);0
L;297,2;308,5;1550;41,5;39,302604012901774;2,1973959870982256;125;Moderado (100-200 min);0
L;297,2;308,5;2182;16,5;8,694206831964653;7,805793168035347;127;Moderado (100-200 min);0
L;297,3;308,7;1619;31,6;35,94698319649922;-4,346983196499217;129;Moderado (100-200 min);0
M;297,3;308,8;1586;32,7;37,53246408759838;-4,832464087598375;131;Moderado (100-200 min);0
H;297,3;308,8;1499;44,2;41,7435000559312;2,4564999440688027;134;Moderado (100-200 min);0
H;297,3;308,8;1419;42,4;45,61403240597093;-3,214032405970933;139;Moderado (100-200 min);0
M;297,4;309,0;1497;41,8;41,82180231707055;-0,021802317070552135;144;Moderado (100-200 min);0
M;297,4;309,0;1520;37,0;40,705689018378024;-3,705689018378024;147;Moderado (100-200 min);0
L;297,4;309,1;1478;49,8;42,72627597158352;7,073724028416478;150;Moderado (100-200 min);0
L;297,4;309,1;1380;41,1;47,47077847181461;-6,37077847181461;152;Moderado (100-200 min);0
L;297,4;309,0;1570;37,9;38,27899629699631;-0,37899629699631276;154;Moderado (100-200 min);0
H;297,4;309,0;1468;41,4;43,21721331602833;-1,8172133160283295;156;Moderado (100-200 min);0
L;297,4;309,0;1833;22,6;25,53700544946551;-2,9370054494655093;161;Moderado (100-200 min);0
M;297,4;308,9;1323;57,3;50,24526406480851;7,054735935191488;163;Moderado (100-200 min);0
L;297,4;309,0;1583;32,0;37,64040484854441;-5,6404048485444065;166;Moderado (100-200 min);0
M;297,3;309,0;1556;39,5;38,93519222912892;0,5648077708710773;168;Moderado (100-200 min);0
L;297,3;309,0;1548;37,4;39,32036645114354;-1,9203664511435434;171;Moderado (100-200 min);0
L;297,4;309,0;1324;56,9;50,1781587045339;6,721841295466099;173;Moderado (100-200 min);0
L;297,4;309,0;1568;33,7;38,36006984728619;-4,660069847286188;175;Moderado (100-200 min);0
M;297,4;309,0;1685;30,7;32,692416961967744;-1,992416961967745;177;Moderado (100-200 min);0
M;297,4;309,1;1582;35,9;37,66715032688729;-1,7671503268872897;180;Moderado (100-200 min);0
M;297,4;309,1;1463;35,0;43,42790244562749;-8,427902445627488;183;Moderado (100-200 min);0
L;297,4;309,2;1584;42,8;37,55462275769543;5,245377242304571;186;Moderado (100-200 min);0
M;297,5;309,2;1347;55,8;49,04198719718879;6,7580128028112085;188;Moderado (100-200 min);0
L;297,4;309,2;1459;37,9;43,60444344424552;-5,70444344424552;191;Moderado (100-200 min);0
L;297,4;309,2;1420;45,6;45,49165679216302;0,10834320783698104;193;Moderado (100-200 min);0
L;297,5;309,3;1404;43,5;46,26513338928849;-2,7651333892884935;195;Moderado (100-200 min);0
L;297,5;309,3;1470;38,8;43,0673406186818;-4,2673406186818;197;Moderado (100-200 min);0
L;297,6;309,4;1326;49,8;50,03968181743677;-0,2396818174367752;199;Moderado (100-200 min);0
H;297,5;309,3;1459;49,7;43,59704912460137;6,1029508753986335;201;Alto (>200 min);0
M;297,5;309,2;1530;40,0;40,166019068523255;-0,166019068523255;206;Alto (>200 min);0
L;297,4;309,0;1505;39,2;41,385518941745474;-2,185518941745471;209;Alto (>200 min);0
L;297,5;309,1;1611;30,2;36,250702715442834;-6,050702715442835;211;Alto (>200 min);0
L;297,5;309,1;1515;35,1;40,898347956273476;-5,798347956273474;213;Alto (>200 min);0
M;297,5;309,2;1804;27,4;26,88981008389844;0,5101899161015595;215;Alto (>200 min);0
M;297,6;309,3;1464;46,2;43,35341109870283;2,8465889012971743;218;Alto (>200 min);0
L;297,6;309,2;1390;43,3;46,946035559549614;-3,646035559549617;221;Alto (>200 min);0
M;297,6;309,2;1442;48,1;44,59385156339662;3,5061484366033824;0;Bajo (0-100 min);0
M;297,6;309,3;1529;41,9;40,367145285272386;1,5328547147276126;3;Bajo (0-100 min);0
L;297,6;309,3;1610;35,0;36,44217146396649;-1,4421714639664884;6;Bajo (0-100 min);0
L;297,6;309,3;1543;34,3;39,685386443490444;-5,385386443490447;8;Bajo (0-100 min);0
H;297,8;309,4;1445;48,2;44,44129308696505;3,758706913034956;10;Bajo (0-100 min);0
L;297,7;309,3;1893;24,6;22,74138722296982;1,8586127770301815;15;Bajo (0-100 min);0
M;297,6;309,3;1415;41,3;45,87748659835827;-4,57748659835827;17;Bajo (0-100 min);0
L;297,5;309,3;1564;37,5;38,64808354650648;-1,1480835465064771;20;Bajo (0-100 min);0
L;297,5;309,3;1479;39,4;42,76301386063458;-3,363013860634581;22;Bajo (0-100 min);0
L;297,5;309,2;1426;44,8;45,339388702972265;-0,5393887029722677;24;Bajo (0-100 min);0
L;297,4;309,2;1428;38,8;45,229745822250095;-6,429745822250098;26;Bajo (0-100 min);0
L;297,4;309,2;1620;33,2;35,92994570941436;-2,729945709414359;28;Bajo (0-100 min);0
L;297,5;309,2;1715;28,0;31,33900508843122;-3,3390050884312217;30;Bajo (0-100 min);0
L;297,5;309,3;1732;29,9;30,503054494518857;-0,6030544945188581;32;Bajo (0-100 min);0
M;297,5;309,4;1391;58,2;47,004553333288996;11,195446666711007;34;Bajo (0-100 min);0
L;297,6;309,5;1924;20,6;21,18996061979222;-0,5899606197922189;37;Bajo (0-100 min);0
